Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2018,133,DOL,1253,193
2018,133,DOL,1254,243
2018,133,DOL,1255,335
2018,133,DOL,1256,182
2018,133,DOL,1257,43
2018,133,DOL,1258,248
2018,133,DOL,1259,317
2018,133,DOL,1260,39
2018,133,DOL,1261,68
2018,133,DOL,1262,284
2018,133,DOL,1263,334
2018,133,DOL,1264,226
2018,133,DOL,1265,328
2018,133,DOL,1266,45
2018,133,DOL,1267,84
2018,133,DOL,1268,59
2018,133,DOL,1269,210
2018,133,DOL,1270,296
2018,133,DOL,1271,346
2018,133,DOL,1272,102
2018,133,DOL,1273,180
2018,133,DOL,1274,21
2018,133,DOL,1275,199
2018,133,DOL,1276,6
2018,133,DOL,1277,3
2018,133,DOL,1278,104
2018,133,DOL,1279,124
2018,133,DOL,1280,50
2018,133,DOL,1281,47
2018,133,DOL,1282,286
2018,133,DOL,1283,149
2018,133,DOL,1284,230
2018,133,DOL,1285,74
2018,133,DOL,1286,262
2018,133,DOL,1287,306
2018,133,DOL,1288,329
2018,133,DOL,1290,349
2018,133,DOL,1291,235
2018,133,DOL,1292,49
2018,133,DOL,1293,63
2018,133,DOL,1294,128
2018,133,DOL,1295,205
2018,133,DOL,1296,246
2018,133,DOL,1297,122
2018,133,DOL,1298,195
2018,133,DOL,1299,260
2018,133,DOL,1300,293
2018,133,DOL,1301,40
2018,133,DOL,1303,289
2018,133,DOL,1304,29
2018,133,DOL,1305,26
2018,133,DOL,1306,311
2018,133,DOL,1307,114
2018,133,DOL,1308,42
2018,133,DOL,1309,249
2018,133,DOL,1310,162
2018,133,DOL,1311,165
2018,133,DOL,1312,270
2018,133,DOL,1313,305
2018,133,DOL,1314,10
2018,133,DOL,1315,242
2018,133,DOL,1316,250
2018,133,DOL,1317,208
2018,133,DOL,1318,97
2018,133,DOL,1319,331
2018,133,DOL,1320,138
2018,133,DOL,1321,92
2018,133,DOL,1322,345
2018,133,DOL,1323,57
2018,133,DOL,1324,177
2018,133,DOL,1325,211
2018,133,DOL,1326,13
2018,133,DOL,1328,36
2018,133,DOL,1329,46
2018,133,DOL,1330,66
2018,133,DOL,1331,245
2018,133,DOL,1332,70
2018,133,DOL,1333,126
2018,133,DOL,1334,191
2018,133,DOL,1335,94
2018,133,DOL,1336,55
2018,133,DOL,1337,325
2018,133,DOL,1338,216
2018,133,DOL,1339,282
2018,133,DOL,1340,157
2018,133,DOL,1341,277
2018,133,DOL,1342,318
2018,133,DOL,1343,206
2018,133,DOL,1344,37
2018,133,DOL,1345,5
2018,133,DOL,1346,265
2018,133,DOL,1347,158
2018,133,DOL,1348,33
2018,133,DOL,1349,326
2018,133,DOL,1350,187
2018,133,DOL,1351,99
2018,133,DOL,1352,228
2018,133,DOL,1353,142
2018,133,DOL,1354,336
2018,133,DOL,1355,48
2018,133,DOL,1356,117
2018,133,DOL,1357,322
2018,133,DOL,1358,204
2018,133,DOL,1359,303
2018,133,DOL,1360,132
2018,133,DOL,1361,69
2018,133,DOL,1362,148
2018,133,DOL,1363,327
2018,133,DOL,1364,111
2018,133,DOL,1365,256
2018,133,DOL,1366,269
2018,133,DOL,1367,341
2018,133,DOL,1368,166
2018,133,DOL,1369,253
2018,133,DOL,1370,171
2018,133,DOL,1371,27
2018,133,DOL,1372,86
2018,133,DOL,1373,301
2018,133,DOL,1374,119
2018,133,DOL,1375,238
2018,133,DOL,1376,77
2018,133,DOL,1377,83
2018,133,DOL,1378,279
2018,133,DOL,1379,198
2018,133,DOL,1380,314
2018,133,DOL,1381,240
2018,133,DOL,1382,44
2018,133,DOL,1383,287
2018,133,DOL,1384,202
2018,133,DOL,1385,76
2018,133,DOL,1386,155
2018,133,DOL,1387,153
2018,133,DOL,1388,34
2018,133,DOL,1389,232
2018,133,DOL,1390,87
2018,133,DOL,1391,316
2018,133,DOL,1392,236
2018,133,DOL,1393,53
2018,133,DOL,1394,304
2018,133,DOL,1395,24
2018,133,DOL,1396,80
2018,133,DOL,1397,11
2018,133,DOL,1398,213
2018,133,DOL,1399,173
2018,133,DOL,1400,38
2018,133,DOL,1401,28
2018,133,DOL,1402,224
2018,133,DOL,1403,14
2018,133,DOL,1404,310
2018,133,DOL,1405,110
2018,133,DOL,1406,176
2018,133,DOL,1407,196
2018,133,DOL,1408,178
2018,133,DOL,1409,101
2018,133,DOL,1410,227
2018,133,DOL,1411,276
2018,133,DOL,1412,136
2018,133,DOL,1413,109
2018,133,DOL,1414,167
2018,133,DOL,1415,298
2018,133,DOL,1416,90
2018,133,DOL,1417,51
2018,133,DOL,1418,64
2018,133,DOL,1419,209
2018,133,DOL,1420,123
2018,133,DOL,1421,154
2018,133,DOL,1422,79
2018,133,DOL,1423,264
2018,133,DOL,1424,103
2018,133,DOL,1425,54
2018,133,DOL,1426,121
2018,133,DOL,1427,163
2018,133,DOL,1428,62
2018,133,DOL,1429,143
2018,133,DOL,1430,108
2018,133,DOL,1431,261
2018,133,DOL,1433,131
2018,133,DOL,1434,184
2018,133,DOL,1435,107
2018,133,DOL,1436,71
2018,133,DOL,1437,2
2018,133,DOL,1438,1
2018,133,DOL,1439,30
2018,133,DOL,1440,319
2018,133,DOL,1441,241
2018,133,DOL,1442,266
2018,133,DOL,1443,65
2018,133,DOL,1444,185
2018,133,DOL,1447,156
2018,133,DOL,1448,146
2018,133,DOL,1449,73
2018,133,DOL,1450,170
2018,133,DOL,1451,152
2018,133,DOL,1452,15
2018,133,DOL,1453,291
2018,133,DOL,1454,220
2018,133,DOL,1455,20
2018,133,DOL,1456,133
2018,133,DOL,1457,181
2018,133,DOL,1458,82
2018,133,DOL,1459,127
2018,133,DOL,1460,105
2018,133,DOL,1461,93
2018,133,DOL,1462,4
2018,133,DOL,1463,175
2018,133,DOL,1464,324
2018,133,EBP,1101,254
2018,133,EBP,1102,275
2018,133,EBP,1103,255
2018,133,EBP,1104,54
2018,133,EBP,1105,350
2018,133,EBP,1106,340
2018,133,EBP,1107,133
2018,133,EBP,1108,337
2018,133,EBP,1110,327
2018,133,EBP,1111,188
2018,133,EBP,1112,20
2018,133,EBP,1113,44
2018,133,EBP,1114,298
2018,133,EBP,1115,331
2018,133,EBP,1116,38
2018,133,EBP,1117,264
2018,133,EBP,1119,225
2018,133,EBP,1120,19
2018,133,EBP,1122,203
2018,133,EBP,1123,177
2018,133,EBP,1124,37
2018,133,EBP,1125,78
2018,133,EBP,1126,292
2018,133,EBP,1127,267
2018,133,EBP,1129,56
2018,133,EBP,1130,74
2018,133,EBP,1131,232
2018,133,EBP,1132,246
2018,133,EBP,1133,137
2018,133,EBP,1135,256
2018,133,EBP,1136,339
2018,133,EBP,1137,82
2018,133,EBP,1138,81
2018,133,EBP,1139,25
2018,133,EBP,1140,80
2018,133,EBP,1141,178
2018,133,EBP,1142,326
2018,133,EBP,1143,268
2018,133,EBP,1144,192
2018,133,EBP,1145,125
2018,133,EBP,1146,214
2018,133,EBP,1148,309
2018,133,EBP,1149,218
2018,133,EBP,1150,317
2018,133,EBP,1151,284
2018,133,EBP,1152,347
2018,133,EBP,1153,5
2018,133,EBP,1154,302
2018,133,EBP,1155,18
2018,133,EBP,1156,299
2018,133,EBP,1157,200
2018,133,EBP,1158,116
2018,133,EBP,1159,185
2018,133,EBP,1160,144
2018,133,EBP,1161,252
2018,133,EBP,1162,198
2018,133,EBP,1163,176
2018,133,EBP,1164,345
2018,133,EBP,1165,259
2018,133,EBP,1166,23
2018,133,EBP,1167,247
2018,133,EBP,1168,182
2018,133,EBP,1169,333
2018,133,EBP,1170,305
2018,133,EBP,1171,269
2018,133,EBP,1172,33
2018,133,EBP,1173,164
2018,133,EBP,1174,258
2018,133,EBP,1175,349
2018,133,EBP,1176,230
2018,133,EBP,1177,112
2018,133,EBP,1178,310
2018,133,EBP,1179,175
2018,133,EBP,1180,249
2018,133,EBP,1181,3
2018,133,EBP,1182,186
2018,133,EBP,1183,240
2018,133,EBP,1184,291
2018,133,EBP,1185,171
2018,133,EBP,1186,154
2018,133,EBP,1187,313
2018,133,EBP,1188,319
2018,133,EBP,1189,233
2018,133,EBP,1190,87
2018,133,EBP,1191,169
2018,133,EBP,1192,250
2018,133,EBP,1193,210
2018,133,EBP,1194,238
2018,133,EBP,1195,109
2018,133,EBP,1196,24
2018,133,EBP,1197,341
2018,133,EBP,1198,262
2018,133,EBP,1199,39
2018,133,EBP,1200,287
2018,133,EBP,1201,83
2018,133,EBP,1202,72
2018,133,EBP,1203,197
2018,133,EBP,1204,127
2018,133,EBP,1205,239
2018,133,EBP,1206,219
2018,133,EBP,1207,104
2018,133,EBP,1208,73
2018,133,EBP,1209,95
2018,133,EBP,1210,120
2018,133,EBP,1211,9
2018,133,EBP,1212,312
2018,133,EBP,1213,107
2018,133,EBP,1214,253
2018,133,EBP,1216,222
2018,133,EBP,1217,140
2018,133,EBP,1218,226
2018,133,EBP,1219,199
2018,133,EBP,1220,147
2018,133,EBP,1221,260
2018,133,EBP,1222,17
2018,133,EBP,1223,328
2018,133,EBP,1224,335
2018,133,EBP,1225,148
2018,133,EBP,1226,265
2018,133,EBP,1227,196
2018,133,EBP,1228,99
2018,133,EBP,1229,161
2018,133,EBP,1230,334
2018,133,EBP,1231,77
2018,133,EBP,1232,183
2018,133,EBP,1233,114
2018,133,EBP,1234,91
2018,133,EBP,1235,96
2018,133,EBP,1236,160
2018,133,EBP,1237,282
2018,133,EBP,1238,336
2018,133,EBP,1239,321
2018,133,EBP,1240,130
2018,133,EBP,1241,227
2018,133,EBP,1242,8
2018,133,EBP,1243,47
2018,133,EBP,1244,307
2018,133,EBP,1245,213
2018,133,EBP,1246,21
2018,133,EBP,1247,142
2018,133,EBP,1248,273
2018,133,EBP,1249,189
2018,133,EBP,1250,220
2018,133,EBP,1251,126
2018,133,EBP,1252,173
2018,133,EBP,1253,228
2018,133,EBP,1254,237
2018,133,EBP,1255,342
2018,133,EBP,1256,141
2018,133,EBP,1257,31
2018,133,EBP,1258,241
2018,133,EBP,1259,294
2018,133,EBP,1260,50
2018,133,EBP,1261,64
2018,133,EBP,1262,281
2018,133,EBP,1263,329
2018,133,EBP,1264,216
2018,133,EBP,1265,325
2018,133,EBP,1266,49
2018,133,EBP,1267,123
2018,133,EBP,1268,41
2018,133,EBP,1269,195
2018,133,EBP,1270,297
2018,133,EBP,1271,351
2018,133,EBP,1272,158
2018,133,EBP,1273,117
2018,133,EBP,1274,35
2018,133,EBP,1275,191
2018,133,EBP,1276,14
2018,133,EBP,1277,6
2018,133,EBP,1278,102
2018,133,EBP,1279,103
2018,133,EBP,1280,68
2018,133,EBP,1281,46
2018,133,EBP,1282,308
2018,133,EBP,1283,118
2018,133,EBP,1284,172
2018,133,EBP,1285,105
2018,133,EBP,1286,277
2018,133,EBP,1287,288
2018,133,EBP,1288,324
2018,133,EBP,1290,348
2018,133,EBP,1291,242
2018,133,EBP,1292,48
2018,133,EBP,1293,62
2018,133,EBP,1294,129
2018,133,EBP,1295,166
2018,133,EBP,1296,257
2018,133,EBP,1297,75
2018,133,EBP,1298,202
2018,133,EBP,1299,304
2018,133,EBP,1300,271
2018,133,EBP,1301,45
2018,133,EBP,1303,266
2018,133,EBP,1304,63
2018,133,EBP,1305,30
2018,133,EBP,1306,229
2018,133,EBP,1307,106
2018,133,EBP,1308,69
2018,133,EBP,1309,261
2018,133,EBP,1310,209
2018,133,EBP,1311,184
2018,133,EBP,1312,235
2018,133,EBP,1313,315
2018,133,EBP,1314,7
2018,133,EBP,1315,272
2018,133,EBP,1316,306
2018,133,EBP,1317,208
2018,133,EBP,1318,94
2018,133,EBP,1319,343
2018,133,EBP,1320,131
2018,133,EBP,1321,76
2018,133,EBP,1322,346
2018,133,EBP,1323,34
2018,133,EBP,1324,156
2018,133,EBP,1325,201
2018,133,EBP,1326,16
2018,133,EBP,1328,43
2018,133,EBP,1329,57
2018,133,EBP,1330,61
2018,133,EBP,1331,279
2018,133,EBP,1332,71
2018,133,EBP,1333,113
2018,133,EBP,1334,187
2018,133,EBP,1335,100
2018,133,EBP,1336,27
2018,133,EBP,1337,283
2018,133,EBP,1338,248
2018,133,EBP,1339,280
2018,133,EBP,1340,151
2018,133,EBP,1341,263
2018,133,EBP,1342,330
2018,133,EBP,1343,170
2018,133,EBP,1344,65
2018,133,EBP,1345,4
2018,133,EBP,1346,286
2018,133,EBP,1347,162
2018,133,EBP,1348,32
2018,133,EBP,1349,322
2018,133,EBP,1350,179
2018,133,EBP,1351,136
2018,133,EBP,1352,236
2018,133,EBP,1353,128
2018,133,EBP,1354,344
2018,133,EBP,1355,86
2018,133,EBP,1356,157
2018,133,EBP,1357,303
2018,133,EBP,1358,224
2018,133,EBP,1359,278
2018,133,EBP,1360,138
2018,133,EBP,1361,51
2018,133,EBP,1362,168
2018,133,EBP,1363,311
2018,133,EBP,1364,146
2018,133,EBP,1365,290
2018,133,EBP,1366,314
2018,133,EBP,1367,338
2018,133,EBP,1368,204
2018,133,EBP,1369,276
2018,133,EBP,1370,205
2018,133,EBP,1371,28
2018,133,EBP,1372,108
2018,133,EBP,1373,296
2018,133,EBP,1374,70
2018,133,EBP,1375,206
2018,133,EBP,1376,89
2018,133,EBP,1377,66
2018,133,EBP,1378,289
2018,133,EBP,1379,243
2018,133,EBP,1380,323
2018,133,EBP,1381,295
2018,133,EBP,1382,58
2018,133,EBP,1383,301
2018,133,EBP,1384,193
2018,133,EBP,1385,84
2018,133,EBP,1386,121
2018,133,EBP,1387,143
2018,133,EBP,1388,26
2018,133,EBP,1389,212
2018,133,EBP,1390,98
2018,133,EBP,1391,320
2018,133,EBP,1392,211
2018,133,EBP,1393,52
2018,133,EBP,1394,316
2018,133,EBP,1395,22
2018,133,EBP,1396,85
2018,133,EBP,1397,15
2018,133,EBP,1398,223
2018,133,EBP,1399,215
2018,133,EBP,1400,40
2018,133,EBP,1401,36
2018,133,EBP,1402,217
2018,133,EBP,1403,11
2018,133,EBP,1404,300
2018,133,EBP,1405,122
2018,133,EBP,1406,134
2018,133,EBP,1407,165
2018,133,EBP,1408,167
2018,133,EBP,1409,110
2018,133,EBP,1410,274
2018,133,EBP,1411,234
2018,133,EBP,1412,111
2018,133,EBP,1413,159
2018,133,EBP,1414,149
2018,133,EBP,1415,285
2018,133,EBP,1416,101
2018,133,EBP,1417,55
2018,133,EBP,1418,53
2018,133,EBP,1419,207
2018,133,EBP,1420,174
2018,133,EBP,1421,180
2018,133,EBP,1422,88
2018,133,EBP,1423,244
2018,133,EBP,1424,97
2018,133,EBP,1425,42
2018,133,EBP,1426,119
2018,133,EBP,1427,190
2018,133,EBP,1428,79
2018,133,EBP,1429,153
2018,133,EBP,1430,93
2018,133,EBP,1431,251
2018,133,EBP,1433,124
2018,133,EBP,1434,155
2018,133,EBP,1435,90
2018,133,EBP,1436,59
2018,133,EBP,1437,1
2018,133,EBP,1438,2
2018,133,EBP,1439,29
2018,133,EBP,1440,332
2018,133,EBP,1441,293
2018,133,EBP,1442,270
2018,133,EBP,1443,60
2018,133,EBP,1444,194
2018,133,EBP,1447,181
2018,133,EBP,1448,92
2018,133,EBP,1449,115
2018,133,EBP,1450,221
2018,133,EBP,1451,150
2018,133,EBP,1452,10
2018,133,EBP,1453,245
2018,133,EBP,1454,231
2018,133,EBP,1455,12
2018,133,EBP,1456,152
2018,133,EBP,1457,135
2018,133,EBP,1458,67
2018,133,EBP,1459,139
2018,133,EBP,1460,132
2018,133,EBP,1461,145
2018,133,EBP,1462,13
2018,133,EBP,1463,163
2018,133,EBP,1464,318
2018,133,ESR,1101,261
2018,133,ESR,1102,237
2018,133,ESR,1103,224
2018,133,ESR,1104,56
2018,133,ESR,1105,335
2018,133,ESR,1106,326
2018,133,ESR,1107,134
2018,133,ESR,1108,319
2018,133,ESR,1110,335
2018,133,ESR,1111,233
2018,133,ESR,1112,22
2018,133,ESR,1113,71
2018,133,ESR,1114,335
2018,133,ESR,1115,320
2018,133,ESR,1116,24
2018,133,ESR,1117,280
2018,133,ESR,1119,273
2018,133,ESR,1120,18
2018,133,ESR,1122,170
2018,133,ESR,1123,156
2018,133,ESR,1124,46
2018,133,ESR,1125,90
2018,133,ESR,1126,283
2018,133,ESR,1127,309
2018,133,ESR,1129,62
2018,133,ESR,1130,65
2018,133,ESR,1131,221
2018,133,ESR,1132,215
2018,133,ESR,1133,127
2018,133,ESR,1135,249
2018,133,ESR,1136,331
2018,133,ESR,1137,89
2018,133,ESR,1138,32
2018,133,ESR,1139,37
2018,133,ESR,1140,73
2018,133,ESR,1141,202
2018,133,ESR,1142,310
2018,133,ESR,1143,259
2018,133,ESR,1144,238
2018,133,ESR,1145,142
2018,133,ESR,1146,219
2018,133,ESR,1148,278
2018,133,ESR,1149,240
2018,133,ESR,1150,326
2018,133,ESR,1151,308
2018,133,ESR,1152,324
2018,133,ESR,1153,10
2018,133,ESR,1154,287
2018,133,ESR,1155,16
2018,133,ESR,1156,303
2018,133,ESR,1157,241
2018,133,ESR,1158,79
2018,133,ESR,1159,186
2018,133,ESR,1160,100
2018,133,ESR,1161,220
2018,133,ESR,1162,288
2018,133,ESR,1163,120
2018,133,ESR,1164,335
2018,133,ESR,1165,217
2018,133,ESR,1166,36
2018,133,ESR,1167,226
2018,133,ESR,1168,144
2018,133,ESR,1169,326
2018,133,ESR,1170,335
2018,133,ESR,1171,299
2018,133,ESR,1172,77
2018,133,ESR,1173,174
2018,133,ESR,1174,247
2018,133,ESR,1175,331
2018,133,ESR,1176,205
2018,133,ESR,1177,133
2018,133,ESR,1178,320
2018,133,ESR,1179,164
2018,133,ESR,1180,256
2018,133,ESR,1181,8
2018,133,ESR,1182,218
2018,133,ESR,1183,270
2018,133,ESR,1184,286
2018,133,ESR,1185,160
2018,133,ESR,1186,159
2018,133,ESR,1187,268
2018,133,ESR,1188,297
2018,133,ESR,1189,223
2018,133,ESR,1190,84
2018,133,ESR,1191,169
2018,133,ESR,1192,272
2018,133,ESR,1193,203
2018,133,ESR,1194,263
2018,133,ESR,1195,173
2018,133,ESR,1196,34
2018,133,ESR,1197,331
2018,133,ESR,1198,271
2018,133,ESR,1199,41
2018,133,ESR,1200,269
2018,133,ESR,1201,103
2018,133,ESR,1202,104
2018,133,ESR,1203,179
2018,133,ESR,1204,135
2018,133,ESR,1205,235
2018,133,ESR,1206,184
2018,133,ESR,1207,98
2018,133,ESR,1208,59
2018,133,ESR,1209,111
2018,133,ESR,1210,116
2018,133,ESR,1211,12
2018,133,ESR,1212,234
2018,133,ESR,1213,140
2018,133,ESR,1214,267
2018,133,ESR,1216,185
2018,133,ESR,1217,141
2018,133,ESR,1218,190
2018,133,ESR,1219,255
2018,133,ESR,1220,131
2018,133,ESR,1221,275
2018,133,ESR,1222,19
2018,133,ESR,1223,335
2018,133,ESR,1224,322
2018,133,ESR,1225,128
2018,133,ESR,1226,253
2018,133,ESR,1227,212
2018,133,ESR,1228,125
2018,133,ESR,1229,118
2018,133,ESR,1230,317
2018,133,ESR,1231,75
2018,133,ESR,1232,201
2018,133,ESR,1233,151
2018,133,ESR,1234,110
2018,133,ESR,1235,92
2018,133,ESR,1236,180
2018,133,ESR,1237,279
2018,133,ESR,1238,335
2018,133,ESR,1239,290
2018,133,ESR,1240,155
2018,133,ESR,1241,298
2018,133,ESR,1242,6
2018,133,ESR,1243,23
2018,133,ESR,1244,304
2018,133,ESR,1245,166
2018,133,ESR,1246,17
2018,133,ESR,1247,192
2018,133,ESR,1248,312
2018,133,ESR,1249,216
2018,133,ESR,1250,210
2018,133,ESR,1251,191
2018,133,ESR,1252,99
2018,133,ESR,1253,211
2018,133,ESR,1254,266
2018,133,ESR,1255,322
2018,133,ESR,1256,189
2018,133,ESR,1257,42
2018,133,ESR,1258,246
2018,133,ESR,1259,315
2018,133,ESR,1260,48
2018,133,ESR,1261,67
2018,133,ESR,1262,284
2018,133,ESR,1263,335
2018,133,ESR,1264,230
2018,133,ESR,1265,335
2018,133,ESR,1266,43
2018,133,ESR,1267,87
2018,133,ESR,1268,58
2018,133,ESR,1269,222
2018,133,ESR,1270,285
2018,133,ESR,1271,331
2018,133,ESR,1272,93
2018,133,ESR,1273,171
2018,133,ESR,1274,21
2018,133,ESR,1275,149
2018,133,ESR,1276,7
2018,133,ESR,1277,3
2018,133,ESR,1278,106
2018,133,ESR,1279,126
2018,133,ESR,1280,53
2018,133,ESR,1281,51
2018,133,ESR,1282,295
2018,133,ESR,1283,163
2018,133,ESR,1284,244
2018,133,ESR,1285,81
2018,133,ESR,1286,282
2018,133,ESR,1287,302
2018,133,ESR,1288,326
2018,133,ESR,1290,335
2018,133,ESR,1291,227
2018,133,ESR,1292,47
2018,133,ESR,1293,64
2018,133,ESR,1294,143
2018,133,ESR,1295,209
2018,133,ESR,1296,260
2018,133,ESR,1297,112
2018,133,ESR,1298,182
2018,133,ESR,1299,248
2018,133,ESR,1300,292
2018,133,ESR,1301,39
2018,133,ESR,1303,274
2018,133,ESR,1304,31
2018,133,ESR,1305,38
2018,133,ESR,1306,307
2018,133,ESR,1307,130
2018,133,ESR,1308,44
2018,133,ESR,1309,231
2018,133,ESR,1310,165
2018,133,ESR,1311,158
2018,133,ESR,1312,265
2018,133,ESR,1313,315
2018,133,ESR,1314,5
2018,133,ESR,1315,251
2018,133,ESR,1316,232
2018,133,ESR,1317,214
2018,133,ESR,1318,94
2018,133,ESR,1319,335
2018,133,ESR,1320,149
2018,133,ESR,1321,91
2018,133,ESR,1322,335
2018,133,ESR,1323,54
2018,133,ESR,1324,178
2018,133,ESR,1325,207
2018,133,ESR,1326,15
2018,133,ESR,1328,40
2018,133,ESR,1329,45
2018,133,ESR,1330,72
2018,133,ESR,1331,254
2018,133,ESR,1332,76
2018,133,ESR,1333,148
2018,133,ESR,1334,200
2018,133,ESR,1335,96
2018,133,ESR,1336,57
2018,133,ESR,1337,324
2018,133,ESR,1338,199
2018,133,ESR,1339,289
2018,133,ESR,1340,172
2018,133,ESR,1341,262
2018,133,ESR,1342,306
2018,133,ESR,1343,207
2018,133,ESR,1344,35
2018,133,ESR,1345,9
2018,133,ESR,1346,291
2018,133,ESR,1347,138
2018,133,ESR,1348,28
2018,133,ESR,1349,335
2018,133,ESR,1350,193
2018,133,ESR,1351,101
2018,133,ESR,1352,236
2018,133,ESR,1353,139
2018,133,ESR,1354,335
2018,133,ESR,1355,52
2018,133,ESR,1356,115
2018,133,ESR,1357,335
2018,133,ESR,1358,204
2018,133,ESR,1359,293
2018,133,ESR,1360,136
2018,133,ESR,1361,70
2018,133,ESR,1362,157
2018,133,ESR,1363,335
2018,133,ESR,1364,119
2018,133,ESR,1365,276
2018,133,ESR,1366,229
2018,133,ESR,1367,335
2018,133,ESR,1368,153
2018,133,ESR,1369,257
2018,133,ESR,1370,176
2018,133,ESR,1371,26
2018,133,ESR,1372,86
2018,133,ESR,1373,312
2018,133,ESR,1374,123
2018,133,ESR,1375,239
2018,133,ESR,1376,80
2018,133,ESR,1377,88
2018,133,ESR,1378,281
2018,133,ESR,1379,198
2018,133,ESR,1380,305
2018,133,ESR,1381,258
2018,133,ESR,1382,30
2018,133,ESR,1383,294
2018,133,ESR,1384,188
2018,133,ESR,1385,78
2018,133,ESR,1386,152
2018,133,ESR,1387,147
2018,133,ESR,1388,49
2018,133,ESR,1389,245
2018,133,ESR,1390,95
2018,133,ESR,1391,326
2018,133,ESR,1392,228
2018,133,ESR,1393,50
2018,133,ESR,1394,301
2018,133,ESR,1395,25
2018,133,ESR,1396,74
2018,133,ESR,1397,11
2018,133,ESR,1398,206
2018,133,ESR,1399,168
2018,133,ESR,1400,32
2018,133,ESR,1401,27
2018,133,ESR,1402,243
2018,133,ESR,1403,14
2018,133,ESR,1404,311
2018,133,ESR,1405,113
2018,133,ESR,1406,181
2018,133,ESR,1407,197
2018,133,ESR,1408,177
2018,133,ESR,1409,102
2018,133,ESR,1410,224
2018,133,ESR,1411,250
2018,133,ESR,1412,146
2018,133,ESR,1413,117
2018,133,ESR,1414,183
2018,133,ESR,1415,314
2018,133,ESR,1416,85
2018,133,ESR,1417,55
2018,133,ESR,1418,61
2018,133,ESR,1419,194
2018,133,ESR,1420,107
2018,133,ESR,1421,124
2018,133,ESR,1422,66
2018,133,ESR,1423,264
2018,133,ESR,1424,108
2018,133,ESR,1425,60
2018,133,ESR,1426,121
2018,133,ESR,1427,166
2018,133,ESR,1428,68
2018,133,ESR,1429,154
2018,133,ESR,1430,114
2018,133,ESR,1431,277
2018,133,ESR,1433,132
2018,133,ESR,1434,196
2018,133,ESR,1435,109
2018,133,ESR,1436,63
2018,133,ESR,1437,2
2018,133,ESR,1438,1
2018,133,ESR,1439,29
2018,133,ESR,1440,300
2018,133,ESR,1441,213
2018,133,ESR,1442,252
2018,133,ESR,1443,69
2018,133,ESR,1444,195
2018,133,ESR,1447,145
2018,133,ESR,1448,137
2018,133,ESR,1449,83
2018,133,ESR,1450,187
2018,133,ESR,1451,161
2018,133,ESR,1452,13
2018,133,ESR,1453,296
2018,133,ESR,1454,242
2018,133,ESR,1455,20
2018,133,ESR,1456,129
2018,133,ESR,1457,162
2018,133,ESR,1458,82
2018,133,ESR,1459,122
2018,133,ESR,1460,105
2018,133,ESR,1461,97
2018,133,ESR,1462,4
2018,133,ESR,1463,175
2018,133,ESR,1464,317
2018,133,FSH,1101,272
2018,133,FSH,1102,220
2018,133,FSH,1103,225
2018,133,FSH,1104,42
2018,133,FSH,1105,351
2018,133,FSH,1106,340
2018,133,FSH,1107,141
2018,133,FSH,1108,338
2018,133,FSH,1110,323
2018,133,FSH,1111,218
2018,133,FSH,1112,19
2018,133,FSH,1113,50
2018,133,FSH,1114,297
2018,133,FSH,1115,328
2018,133,FSH,1116,31
2018,133,FSH,1117,270
2018,133,FSH,1119,273
2018,133,FSH,1120,20
2018,133,FSH,1122,212
2018,133,FSH,1123,155
2018,133,FSH,1124,27
2018,133,FSH,1125,105
2018,133,FSH,1126,311
2018,133,FSH,1127,295
2018,133,FSH,1129,63
2018,133,FSH,1130,79
2018,133,FSH,1131,250
2018,133,FSH,1132,241
2018,133,FSH,1133,147
2018,133,FSH,1135,249
2018,133,FSH,1136,341
2018,133,FSH,1137,97
2018,133,FSH,1138,83
2018,133,FSH,1139,24
2018,133,FSH,1140,76
2018,133,FSH,1141,170
2018,133,FSH,1142,315
2018,133,FSH,1143,187
2018,133,FSH,1144,248
2018,133,FSH,1145,127
2018,133,FSH,1146,234
2018,133,FSH,1148,322
2018,133,FSH,1149,271
2018,133,FSH,1150,293
2018,133,FSH,1151,286
2018,133,FSH,1152,348
2018,133,FSH,1153,6
2018,133,FSH,1154,314
2018,133,FSH,1155,23
2018,133,FSH,1156,289
2018,133,FSH,1157,204
2018,133,FSH,1158,121
2018,133,FSH,1159,207
2018,133,FSH,1160,89
2018,133,FSH,1161,199
2018,133,FSH,1162,215
2018,133,FSH,1163,130
2018,133,FSH,1164,347
2018,133,FSH,1165,265
2018,133,FSH,1166,26
2018,133,FSH,1167,232
2018,133,FSH,1168,185
2018,133,FSH,1169,325
2018,133,FSH,1170,288
2018,133,FSH,1171,287
2018,133,FSH,1172,55
2018,133,FSH,1173,123
2018,133,FSH,1174,255
2018,133,FSH,1175,350
2018,133,FSH,1176,210
2018,133,FSH,1177,93
2018,133,FSH,1178,307
2018,133,FSH,1179,167
2018,133,FSH,1180,243
2018,133,FSH,1181,2
2018,133,FSH,1182,159
2018,133,FSH,1183,278
2018,133,FSH,1184,299
2018,133,FSH,1185,140
2018,133,FSH,1186,168
2018,133,FSH,1187,254
2018,133,FSH,1188,317
2018,133,FSH,1189,247
2018,133,FSH,1190,103
2018,133,FSH,1191,151
2018,133,FSH,1192,292
2018,133,FSH,1193,211
2018,133,FSH,1194,236
2018,133,FSH,1195,129
