CityID,City,State,Lat,Lng,ElevationMeters,TimezoneName,UTCOffsetHours
4287,Raleigh,NC,35.7795897,-78.6381787,105.6290054321289,Eastern Daylight Time,-4.0
4288,Ramstein-Miesenbach,GY,49.44995,7.565399999999999,248.6601867675781,Central European Standard Time,1.0
4289,Rapid City,SD,44.0805434,-103.2310149,987.7908325195312,Mountain Daylight Time,-6.0
4290,Reno,NV,39.5296329,-119.8138027,1371.919311523438,Pacific Daylight Time,-7.0
4291,Richmond,KY,37.7478572,-84.2946539,289.5526428222656,Eastern Daylight Time,-4.0
4292,Richmond,VA,37.5407246,-77.4360481,51.58815765380859,Eastern Daylight Time,-4.0
4293,Riverdale,NY,40.8940853,-73.9109977,48.99361038208008,Eastern Daylight Time,-4.0
4294,Riverside,CA,33.9533487,-117.3961564,252.8027648925781,Pacific Daylight Time,-7.0
4295,Rochester,MI,42.680588,-83.1338214,230.1312255859375,Eastern Daylight Time,-4.0
4296,Rochester,NY,43.16103,-77.6109219,153.6502838134766,Eastern Daylight Time,-4.0
4297,Rock Hill,SC,34.9248667,-81.02507840000001,206.3642730712891,Eastern Daylight Time,-4.0
4298,Rosemont,IL,41.98675069999999,-87.8721602,198.4229736328125,Central Daylight Time,-5.0
4299,Ruston,LA,32.5232053,-92.63792699999999,101.3185882568359,Central Daylight Time,-5.0
4300,Sacramento,CA,38.5815719,-121.4943996,8.194785118103027,Pacific Daylight Time,-7.0
4301,Salt Lake City,UT,40.7607793,-111.8910474,1300.004516601562,Mountain Daylight Time,-6.0
4302,San Antonio,TX,29.4241219,-98.49362819999999,198.9276428222656,Central Daylight Time,-5.0
4303,San Diego,CA,32.715738,-117.1610838,15.22497749328613,Pacific Daylight Time,-7.0
4304,San Francisco,CA,37.7749295,-122.4194155,15.55781936645508,Pacific Daylight Time,-7.0
4305,San Jose,CA,37.3382082,-121.8863286,24.55533409118652,Pacific Daylight Time,-7.0
4306,San Juan,PR,18.4655394,-66.1057355,2.999906778335571,Atlantic Standard Time,-4.0
4307,San Juan,PR,18.4655394,-66.1057355,2.999906778335571,Atlantic Standard Time,-4.0
4308,San Luis Obispo,CA,35.2827524,-120.6596156,69.10917663574219,Pacific Daylight Time,-7.0
4309,San Marcos,TX,29.8832749,-97.9413941,189.8126220703125,Central Daylight Time,-5.0
4310,Santa Barbara,CA,34.4208305,-119.6981901,11.8902006149292,Pacific Daylight Time,-7.0
4311,Santa Clara,CA,37.3541079,-121.9552356,22.02380752563477,Pacific Daylight Time,-7.0
4312,Savannah,GA,32.0835407,-81.09983419999999,5.466666221618652,Eastern Daylight Time,-4.0
4313,Seattle,WA,47.6062095,-122.3320708,56.08481597900391,Pacific Daylight Time,-7.0
4314,Shanghai,CH,31.2303904,121.4737021,15.85985374450684,China Standard Time,8.0
4315,Shreveport,LA,32.5251516,-93.7501789,47.26740264892578,Central Daylight Time,-5.0
4316,Sioux Falls,SD,43.5445959,-96.73110340000001,443.0331726074219,Central Daylight Time,-5.0
4317,Smithfield,RI,41.9220496,-71.54951009999999,78.31209564208984,Eastern Daylight Time,-4.0
4318,South Bend,IN,41.6763545,-86.25198979999999,215.9745635986328,Eastern Daylight Time,-4.0
4319,South Korea,SK,35.907757,127.766922,561.03466796875,Korean Standard Time,9.0
4320,South Orange,NJ,40.7489277,-74.2609903,42.45837020874023,Eastern Daylight Time,-4.0
4321,South Padre Island,TX,26.1118401,-97.16812569999999,1.122702479362488,Central Daylight Time,-5.0
4322,Southaven,MS,34.9918587,-90.0022958,101.7129669189453,Central Daylight Time,-5.0
4323,Spartanburg,SC,34.9495672,-81.9320482,245.4862976074219,Eastern Daylight Time,-4.0
4324,Spokane,WA,47.6587802,-117.4260465,571.0994873046875,Pacific Daylight Time,-7.0
4325,Springfield,IL,39.78172130000001,-89.6501481,183.1135864257812,Central Daylight Time,-5.0
4326,Springfield,MA,42.1014831,-72.589811,20.62252998352051,Eastern Daylight Time,-4.0
4327,Springfield,MO,37.2089572,-93.29229889999999,398.2716369628906,Central Daylight Time,-5.0
4328,St. Bonaventure,NY,42.0803426,-78.4750213,435.2680969238281,Eastern Daylight Time,-4.0
4329,St. Louis,MO,38.6270025,-90.19940419999999,140.9563293457031,Central Daylight Time,-5.0
4330,St. Thomas,VI,18.3380965,-64.8940946,49.19923400878906,Atlantic Standard Time,-4.0
4331,Stanford,CA,37.42410599999999,-122.1660756,29.29935455322266,Pacific Daylight Time,-7.0
4332,Starkville,MS,33.4503998,-88.81838719999999,102.1877136230469,Central Daylight Time,-5.0
4333,Staten Island,NY,40.5795317,-74.1502007,32.77705764770508,Eastern Daylight Time,-4.0
4334,Statesboro,GA,32.4487876,-81.7831674,77.67086791992188,Eastern Daylight Time,-4.0
4335,Stillwater,OK,36.1156071,-97.0583681,273.3434753417969,Central Daylight Time,-5.0
4336,Stockton,CA,37.9577016,-121.2907796,4.496073246002197,Pacific Daylight Time,-7.0
4337,Stony Brook,NY,40.9256538,-73.1409429,26.97613716125488,Eastern Daylight Time,-4.0
4338,Storrs,CT,41.8084314,-72.24952309999999,181.94775390625,Eastern Daylight Time,-4.0
4339,Sunrise,FL,26.1669711,-80.25659499999999,2.483451128005981,Eastern Daylight Time,-4.0
4340,Syracuse,NY,43.0481221,-76.14742439999999,121.3621368408203,Eastern Daylight Time,-4.0
4341,Tallahassee,FL,30.4382559,-84.28073289999999,62.17602157592773,Eastern Daylight Time,-4.0
4342,Tampa,FL,27.950575,-82.4571776,6.090157508850098,Eastern Daylight Time,-4.0
4343,Tempe,AZ,33.4255104,-111.9400054,354.3406982421875,Mountain Standard Time,-7.0
4344,Terre Haute,IN,39.4667034,-87.41390919999999,152.7464294433594,Eastern Daylight Time,-4.0
4345,Thibodaux,LA,29.7957633,-90.82287099999999,3.82996392250061,Central Daylight Time,-5.0
4346,Toledo,OH,41.6639383,-83.55521200000001,186.0617065429688,Eastern Daylight Time,-4.0
4347,Tortola,VI,18.4334704,-64.63327819999999,292.7323913574219,Atlantic Standard Time,-4.0
4348,Towson,MD,39.4014955,-76.6019125,141.2901458740234,Eastern Daylight Time,-4.0
4349,Troy,AL,31.8087678,-85.969951,163.9822692871094,Central Daylight Time,-5.0
4350,Tucson,AZ,32.2217429,-110.926479,756.5394287109375,Mountain Standard Time,-7.0
4351,Tulsa,OK,36.1539816,-95.99277500000001,218.9133148193359,Central Daylight Time,-5.0
4352,Tupelo,MS,34.2576066,-88.7033859,83.66314697265625,Central Daylight Time,-5.0
4353,Tuscaloosa,AL,33.2098407,-87.56917349999999,69.0890121459961,Central Daylight Time,-5.0
4354,Uncasville,CT,41.43169049999999,-72.1100945,24.80785369873047,Eastern Daylight Time,-4.0
4355,University Park,PA,40.8147955,-77.86531260000001,349.101318359375,Eastern Daylight Time,-4.0
4356,USAF Academy,CO,38.9983094,-104.8613176,2108.50048828125,Mountain Daylight Time,-6.0
4357,Valparaiso,IN,41.4730948,-87.0611412,242.7269287109375,Central Daylight Time,-5.0
4358,Vancouver,BC,49.2827291,-123.1207375,31.52193450927734,Pacific Daylight Time,-7.0
4359,Vermillion,SD,42.7794417,-96.9292104,372.484375,Central Daylight Time,-5.0
4360,Vestal,NY,42.0855898,-76.053575,252.1984100341797,Eastern Daylight Time,-4.0
4361,Villanova,PA,40.0375832,-75.3491813,121.6024780273438,Eastern Daylight Time,-4.0
4362,Waco,TX,31.549333,-97.1466695,143.4179992675781,Central Daylight Time,-5.0
4363,Washington,DC,38.9071923,-77.0368707,22.01889228820801,Eastern Daylight Time,-4.0
4364,West Hartford,CT,41.7620842,-72.7420151,38.78234481811523,Eastern Daylight Time,-4.0
4365,West Lafayette,IN,40.4258686,-86.90806549999999,185.9382781982422,Eastern Daylight Time,-4.0
4366,West Long Branch,NJ,40.2903891,-74.0176381,7.187990665435791,Eastern Daylight Time,-4.0
4367,West Point,NY,41.3914827,-73.95597210000001,47.37548446655273,Eastern Daylight Time,-4.0
4368,Wichita,KS,37.68717609999999,-97.33005299999999,399.9556579589844,Central Daylight Time,-5.0
4369,Williamsburg,VA,37.2707022,-76.7074571,25.96640586853027,Eastern Daylight Time,-4.0
4370,Wilmington,NC,34.2257255,-77.9447102,11.22068977355957,Eastern Daylight Time,-4.0
4371,Winston-Salem,NC,36.09985959999999,-80.244216,278.0033569335938,Eastern Daylight Time,-4.0
4372,Worcester,MA,42.2625932,-71.8022934,147.0316009521484,Eastern Daylight Time,-4.0
4373,Youngstown,OH,41.0997803,-80.6495194,261.49755859375,Eastern Daylight Time,-4.0
4374,Ypsilanti,MI,42.2411499,-83.61299389999999,221.179931640625,Eastern Daylight Time,-4.0
4375,Allston,MA,42.3539038,-71.1337112,13.34664154052734,Eastern Daylight Time,-4.0
4376,Biloxi,MS,30.3960318,-88.88530779999999,6.167840957641602,Central Daylight Time,-5.0
4377,Binghampton,NY,42.09868669999999,-75.91797380000001,263.7673645019531,Eastern Daylight Time,-4.0
4378,Binghamton,NY,42.09868669999999,-75.91797380000001,263.7673645019531,Eastern Daylight Time,-4.0
4379,Cantonsville,MD,39.2720509,-76.73191609999999,145.4309997558594,Eastern Daylight Time,-4.0
4380,Colorado Springs,CO,38.8338816,-104.8213634,1831.081909179688,Mountain Daylight Time,-6.0
4381,Columbia,MO,38.9517053,-92.3340724,215.634521484375,Central Daylight Time,-5.0
4382,Freeport,BA,26.5416093,-78.64554749999999,5.80519437789917,Eastern Daylight Time,-4.0
4383,Guaynabo,PR,18.3615548,-66.11106819999999,38.98093795776367,Atlantic Standard Time,-4.0
4384,Guilderland,NY,42.7043568,-73.9116433,63.69070434570312,Eastern Daylight Time,-4.0
4385,Laie,HI,21.6482858,-157.9225549,1.517265439033508,Hawaii-Aleutian Standard Time,-10.0
4386,Maui,HI,20.7983626,-156.3319253,660.7615356445312,Hawaii-Aleutian Standard Time,-10.0
4387,Moline,IL,41.5067003,-90.51513419999999,176.7171478271484,Central Daylight Time,-5.0
4388,Mount Pleasant,MI,43.59780749999999,-84.7675139,234.9934387207031,Eastern Daylight Time,-4.0
4389,New York City,NY,40.7127753,-74.0059728,10.44183826446533,Eastern Daylight Time,-4.0
4390,North Charleston,SC,32.8546197,-79.9748103,5.400674819946289,Eastern Daylight Time,-4.0
4391,Ocala,FL,29.1871986,-82.14009229999999,21.13623237609863,Eastern Daylight Time,-4.0
4392,Panama City,FL,30.1588129,-85.6602058,7.707507610321045,Central Daylight Time,-5.0
4393,Portsmouth,VA,36.8354258,-76.2982742,2.60088849067688,Eastern Daylight Time,-4.0
4394,Potatello,ID,42.8713032,-112.4455344,1360.20654296875,Mountain Daylight Time,-6.0
4395,Ralston,NE,41.2002566,-96.031987,323.7069091796875,Central Daylight Time,-5.0
4396,St. Charles,MO,38.7881062,-90.4974359,175.0492706298828,Central Daylight Time,-5.0
4397,Starksville,MS,33.4503998,-88.81838719999999,102.1877136230469,Central Daylight Time,-5.0
4398,Teaneck,NJ,40.8932469,-74.0116536,37.89851379394531,Eastern Daylight Time,-4.0
4399,Trujillo Alto,PR,18.3563169,-66.0033838,18.93695259094238,Atlantic Standard Time,-4.0
4400,Tuscon,AZ,32.2217429,-110.926479,756.5394287109375,Mountain Standard Time,-7.0
4401,University,MS,34.3659395,-89.5253597,152.5261077880859,Central Daylight Time,-5.0
4402,Upper Marlboro,MD,38.8159473,-76.74969089999999,8.071707725524902,Eastern Daylight Time,-4.0
4403,Wailuku,HI,20.8911111,-156.5047222,76.2506103515625,Hawaii-Aleutian Standard Time,-10.0
4404,Winter Park,FL,28.5999998,-81.33923519999999,29.53255081176758,Eastern Daylight Time,-4.0
